legId,searchDate,flightDate,startingAirport,destinationAirport,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsAirlineCode,segmentsCabinCode
eb2c4b925b7c76f04868f57409897001,2022-07-25,2022-08-04,MIA,ORD,0,False,False,False,217.67,256.1,2,1244.0,AA||AA,coach||coach
f577d94f3b4f8c8fc88f6ae1b017f001,2022-07-25,2022-08-04,OAK,BOS,1,False,False,False,674.42,748.6,7,3161.0,AS||AS,coach||coach
503831fecebdff53fd3981cc4a2ab000,2022-07-25,2022-08-04,OAK,LGA,0,False,False,False,537.67,611.7,9,2589.0,DL||UA||UA,coach||coach||coach
af62520feba82eedc18cd7d3c031d001,2022-07-25,2022-08-04,PHL,LGA,0,False,False,False,444.65,501.6,9,1429.0,DL||DL,coach||coach
d08e8ae7a3028ad3cf7b309963a36002,2022-07-25,2022-08-04,PHL,SFO,0,False,False,False,235.36,282.21,7,2978.0,B6||B6,coach||coach
a1d5e68698b84869f0c5dcd67ed1d001,2022-07-25,2022-08-04,SFO,IAD,1,False,False,False,379.53,431.6,9,2634.0,UA||UA,coach||coach
3a5d114197b74097c8673c1ef49ee001,2022-07-25,2022-08-04,SFO,MIA,1,False,False,False,394.42,447.6,9,3670.0,UA||UA,coach||coach
09462abac10fea0e0a6aa35016b40001,2022-07-25,2022-08-05,JFK,DEN,0,True,False,True,189.77,218.6,9,1621.0,DL,coach
12b7232ee1efda7a37bd9591ee09c000,2022-07-25,2022-08-05,MIA,DFW,0,False,False,False,280.0,324.6,6,1174.0,AA||AA,coach||coach
134e99932e90ff4d7cb8a93b446a6000,2022-07-25,2022-08-05,ORD,JFK,0,True,False,True,152.56,178.6,9,720.0,DL,coach
3a4f75d2ce3edba215ae06d4fef13001,2022-07-25,2022-08-05,PHL,DEN,0,False,False,False,305.12,351.6,7,1575.0,AA||AA,coach||coach
558ccead0e55a1f72b8c2b16abd5d002,2022-07-25,2022-08-05,PHL,DTW,0,False,False,False,227.91,268.6,1,582.0,UA||UA,coach||coach
ec8b103f4ba05008197ae6cf269f4000,2022-07-25,2022-08-05,SFO,OAK,0,False,False,False,363.72,414.6,6,1093.0,AS||AS,coach||coach
b5dfe529c69855ea5c99d7c58a200000,2022-07-25,2022-08-06,ATL,LAX,0,False,False,False,301.4,347.61,5,1963.0,AA||AA,coach||coach
93efc2138eead87b67d626dd0e230002,2022-07-25,2022-08-06,DFW,CLT,0,False,False,False,268.84,312.6,7,1504.0,AA||AA,coach||coach
612b7ce72d278c1b94e9915e71e02001,2022-07-25,2022-08-06,DFW,IAD,0,False,False,False,217.67,256.1,2,1257.0,AA||AA,coach||coach
dc2c36d7e4c2d4402efa8ef90546b001,2022-07-25,2022-08-06,MIA,LAX,0,False,False,False,639.07,716.2,2,3562.0,UA||AS,coach||coach
2e8fa9766e3bf89406192defdcc3b001,2022-07-25,2022-08-06,OAK,DEN,0,False,False,False,202.79,241.6,6,968.0,DL||DL,coach||coach
262833a7d864f79b06a21438108e9002,2022-07-25,2022-08-06,OAK,DFW,0,False,False,False,702.33,778.61,7,2335.0,AS||AS,coach||coach
98ae660788fad8139ff9a66ebc8a5001,2022-07-25,2022-08-06,PHL,DEN,0,False,False,False,176.18,212.99,4,1908.0,F9||F9,coach||coach
edbb9410c1df60bc95da7f688096a000,2022-07-25,2022-08-06,PHL,DFW,0,False,False,False,256.74,299.6,7,1301.0,AA||AA,coach||coach
0e716268f55bd22a79601504c7ce3000,2022-07-25,2022-08-07,ATL,DEN,0,False,False,False,344.2,393.62,7,2383.0,B6||B6,coach||coach
bf37d896f31f6718742f6de4bf6c9000,2022-07-25,2022-08-07,BOS,DFW,0,False,False,False,274.42,318.6,4,1565.0,UA||UA,coach||coach
0ce1ddf488a5a3253a0eb8f78280a001,2022-07-25,2022-08-07,BOS,LAX,0,False,False,False,562.8,628.61,7,2599.0,B6||B6,coach||coach
bda3e5ec59b320f1c3d5f4000fd15002,2022-07-25,2022-08-07,BOS,LGA,0,False,False,False,106.05,137.6,1,627.0,UA||UA,coach||coach
2c18c4abe2d56c4d507f3836eccce001,2022-07-25,2022-08-07,EWR,BOS,0,False,False,False,305.12,355.7,1,1273.0,AA||AA,coach||coach
1cfbde39e264f3102b8e16eb4d200002,2022-07-25,2022-08-07,LAX,JFK,0,False,False,True,189.77,218.6,3,2458.0,AA,coach
2fef2f74dd4f46a0ce05b7e34cd9e000,2022-07-25,2022-08-07,MIA,DFW,0,False,False,True,574.88,632.6,4,1115.0,AA,coach
77f78b0bbfe476c3e6b946ab1f831000,2022-07-25,2022-08-08,LAX,ORD,1,False,False,False,565.58,637.2,7,2679.0,AS||AS,coach||coach
053da2e58a64930db5481512b478f001,2022-07-25,2022-08-08,LGA,OAK,0,False,False,False,566.51,637.1,9,3140.0,UA||DL||DL,coach||coach||coach
45892e73f8865a7d52c441ce2159e000,2022-07-25,2022-08-08,MIA,SFO,0,False,False,False,479.07,538.6,7,2731.0,DL||DL,coach||coach
fcb9aeefd2b50a3fa2a29449a8e47001,2022-07-25,2022-08-08,OAK,EWR,1,False,False,False,519.07,581.6,2,3069.0,AS||UA,coach||coach
d31cf7e3382e61ae52df7d2b647bd001,2022-07-25,2022-08-08,SFO,DEN,0,False,False,False,289.3,334.6,6,1033.0,UA||UA,coach||coach
42b5a7d0a3268f757c1984abf880f002,2022-07-25,2022-08-08,SFO,DTW,0,False,False,False,471.63,530.6,7,2330.0,AA||AA,coach||coach
f479264627f0db4d0c2bb58ae2b4a001,2022-07-25,2022-08-09,ATL,MIA,0,False,False,False,293.96,339.61,9,1649.0,UA||UA,coach||coach
b07cee4375bce7352313c756596df001,2022-07-25,2022-08-09,DTW,ATL,0,False,False,False,398.14,451.6,9,681.0,DL||DL,coach||coach
079ac85180ba9e7a77d633791ba7b000,2022-07-25,2022-08-09,LAX,ORD,1,False,False,False,204.0,235.58,0,,NK||NK,coach||coach
15d783a6c05e19da4194212536e17002,2022-07-25,2022-08-09,OAK,DEN,0,False,False,False,471.63,535.1,4,2226.0,AS||AS||AS,coach||coach||coach
06fea9e5a1b7f6e1cb759860c5520000,2022-07-25,2022-08-10,BOS,IAD,0,False,False,False,324.65,371.1,5,1055.0,AA||AA,coach||coach
060f67860f2a0ff6fe641ceea72c8000,2022-07-25,2022-08-10,BOS,LAX,0,False,False,False,311.63,358.6,2,2659.0,DL||DL,coach||coach
9608c599f7ee234126696f7367384002,2022-07-25,2022-08-10,DFW,LAX,0,False,False,True,185.12,213.6,6,1193.0,AA,coach
0419da1cefae1217419862d7e3898002,2022-07-25,2022-08-10,DTW,LGA,0,False,False,False,118.15,150.61,7,807.0,B6||B6,coach||coach
a501700ff0c98919bd0f0ec98f9c5000,2022-07-25,2022-08-10,EWR,BOS,0,False,False,False,179.54,222.21,7,1582.0,AA||AA,coach||coach
0783d2fb7705a1b3f4cd6b4765e6b000,2022-07-25,2022-08-10,LAX,DTW,0,False,False,False,431.63,487.6,4,1985.0,UA||UA,coach||coach
4d2d13ad3c7b9b99a7a593c22e2e4000,2022-07-25,2022-08-10,MIA,ATL,0,False,False,False,382.32,434.59,5,1792.0,UA||UA,coach||coach
7f1caac15345809019f9705072bca000,2022-07-25,2022-08-10,PHL,BOS,0,True,False,True,79.07,99.6,7,280.0,AA,coach
53bcddea4ec4a662f921327314346002,2022-07-25,2022-08-10,PHL,DFW,0,False,False,False,35.0,142.58,0,,NK||NK,coach||coach
ae50e9f7660fe03f10da476d0e60d001,2022-07-25,2022-08-11,BOS,LAX,1,False,False,False,257.22,300.11,7,2643.0,B6||B6,coach||coach
74bb30128564e20d056d2c91d3d3e001,2022-07-25,2022-08-11,BOS,MIA,0,False,False,False,240.94,282.61,7,1289.0,B6||B6,coach||coach
09e23ecfa106800064c0e93a777e8001,2022-07-25,2022-08-11,BOS,SFO,0,False,False,False,375.81,427.6,6,2709.0,AA||AA,coach||coach
797b46fc77fc752e56467095d17a7001,2022-07-25,2022-08-11,DFW,EWR,0,False,False,False,209.3,248.6,3,1480.0,DL||DL,coach||coach
356595cefaebb646a7ee8ca7e3f10002,2022-07-25,2022-08-11,JFK,LAX,0,False,False,False,413.95,468.6,9,2930.0,UA||UA,coach||coach
08a9baf1e9d9c1f0e18b307c4a643002,2022-07-25,2022-08-11,MIA,LGA,0,False,False,True,133.95,158.6,7,1104.0,AA,coach
8cf2f5e929699826d4bb8c04e1d4e000,2022-07-25,2022-08-12,BOS,ATL,0,False,False,False,171.16,207.6,1,947.0,AA||AA,coach||coach
4b9485c8e1708c20ae880d2493d59000,2022-07-25,2022-08-12,DTW,JFK,0,False,False,False,619.53,705.3,9,1055.0,UA||UA||DL,coach||coach||coach
fee1982a1b8f4f0530d48716d16bc000,2022-07-25,2022-08-12,DTW,LGA,0,False,False,True,124.65,148.6,7,485.0,B6,coach
689b97b1d879128154362550ad5d9001,2022-07-25,2022-08-12,EWR,DEN,0,False,False,False,375.81,427.6,7,1623.0,AA||AA,coach||coach
832e9c2223893490ce7aa035aae79002,2022-07-25,2022-08-12,LGA,DFW,0,False,False,False,152.56,187.6,1,1447.0,AA||AA,coach||coach
c634a6c4c3f608eefc247c02f3871001,2022-07-25,2022-08-12,ORD,BOS,0,False,False,True,236.28,268.6,7,862.0,B6,coach
4236d5955b55d33a8d31cc63d5cb7001,2022-07-25,2022-08-12,ORD,LAX,0,False,False,False,302.33,354.21,7,1766.0,AA||AA,coach||coach
5e4ee4166e07c81f25e918dd9cd1c000,2022-07-25,2022-08-13,ATL,PHL,0,False,False,True,33.85,50.99,4,667.0,F9,coach
b8a4dd8fa7a80278542149d3dc5ec002,2022-07-25,2022-08-13,BOS,PHL,0,False,False,True,124.65,148.6,7,280.0,AA,coach
4d4b9c0ee4321b9dc94e47c8f8f06000,2022-07-25,2022-08-13,CLT,DEN,0,False,False,False,680.09,758.8,7,2491.0,B6||B6,coach||coach
e8d3b6df62d23a224ab2b8c5a99d9001,2022-07-25,2022-08-13,DFW,LAX,0,False,False,False,181.4,218.61,1,1572.0,UA||UA,coach||coach
8f9d640ce6a2c5ff6d3b71bfb07eb000,2022-07-25,2022-08-13,DTW,EWR,0,False,False,False,161.86,196.1,1,1050.0,AA||AA,coach||coach
0555fe7a59a5d78ccb8cc3c09605e000,2022-07-25,2022-08-13,MIA,DEN,0,False,False,True,177.67,205.6,4,1716.0,AA,coach
b63f97688f4bfb49e1acf8e261321002,2022-07-25,2022-08-13,PHL,IAD,0,False,False,False,332.09,380.6,7,1266.0,UA||UA,coach||coach
ed6942d23408cc12e9d5c581d89cb002,2022-07-25,2022-08-13,SFO,LGA,0,False,False,False,492.09,552.6,6,2848.0,AA||AA,coach||coach
1532d280fc5458b03417ff1341b3e000,2022-07-25,2022-08-14,CLT,SFO,0,False,False,False,648.94,725.31,7,3426.0,B6||B6,coach||coach
d0ef91e47c217f25c477b1cb8a0bc000,2022-07-25,2022-08-14,DEN,LAX,0,False,False,False,458.89,507.91,1,920.0,4B||4B||AA,coach||coach||coach
91be4c4b6ed275f4fea433e85020c001,2022-07-25,2022-08-14,DTW,ORD,0,False,False,False,471.67,530.65,7,1484.0,B6||B6,coach||coach
921fa66d90b6d3ff1e37191124136002,2022-07-25,2022-08-14,JFK,CLT,0,False,False,True,240.93,273.6,7,545.0,AA,coach
692e00f74a81520c8183dff7dcb38000,2022-07-25,2022-08-14,LAX,LGA,1,False,False,False,306.05,352.6,6,2465.0,UA||UA,coach||coach
969afb27a50089d7d5fa6306cd652002,2022-07-25,2022-08-14,LGA,ATL,0,False,False,False,101.4,132.61,3,762.0,AA||AA,coach||coach
5c4f353ac4a999de88ecc7d2ed859001,2022-07-25,2022-08-14,SFO,ATL,1,False,False,False,305.12,351.6,7,3328.0,B6||B6,coach||coach
8ed769140fa41d888cd494c96df8e002,2022-07-25,2022-08-15,ATL,DTW,0,False,False,False,229.78,270.61,7,1569.0,B6||B6,coach||coach
a3d571a32737c58029e04a88be09c000,2022-07-25,2022-08-15,BOS,EWR,0,False,False,True,51.16,69.6,7,185.0,B6,coach
9ab8d3eceb9f90afdc6a10caed8c2002,2022-07-25,2022-08-15,BOS,ORD,0,False,False,False,110.7,142.6,3,1000.0,AA||AA,coach||coach
69016bf4f6c86795520eabffb7e79001,2022-07-25,2022-08-15,DTW,DFW,0,False,False,True,329.3,368.6,9,995.0,DL,coach
df8185755a3f14c544639db4e2a8d002,2022-07-25,2022-08-15,EWR,IAD,1,False,False,False,367.44,418.6,9,1303.0,DL||DL,coach||coach
2fa93fdf462a26ae442cda610e994001,2022-07-25,2022-08-15,JFK,DEN,0,False,False,False,556.28,627.2,2,1694.0,DL||UA,coach||coach
c10d6987decb49e0bdc77427301fe000,2022-07-25,2022-08-15,JFK,SFO,0,False,False,True,366.51,408.6,9,2566.0,DL,coach
801c9f74fd09a1ece2a91c12309e4001,2022-07-25,2022-08-15,LAX,CLT,0,False,False,False,404.65,458.6,9,2194.0,UA||UA,coach||coach
567de7411573917b675b482333826000,2022-07-25,2022-08-16,BOS,ORD,0,False,False,True,110.7,133.6,7,862.0,AA,coach
f258aedef0273dacd980dec761ea7001,2022-07-25,2022-08-16,CLT,DFW,0,False,False,False,268.84,311.1,7,1213.0,AA||AA,coach||coach
7b3cb960093a120bdbeed7e4cff67001,2022-07-25,2022-08-16,CLT,PHL,1,False,False,False,165.58,205.7,7,1008.0,AA||AA,coach||coach
fb11bb9ad9cc379eabcd2ebe2aecc000,2022-07-25,2022-08-16,DTW,LAX,0,False,False,False,188.84,226.6,1,1948.0,UA||UA,coach||coach
d9f3f6860cb59fb24c468853bd037001,2022-07-25,2022-08-16,OAK,DEN,0,False,False,False,14.0,45.58,0,,NK||NK,coach||coach
0d614ad7c5b013ecc1067f17df70f000,2022-07-25,2022-08-17,ATL,DFW,0,True,False,True,127.44,151.6,9,725.0,DL,coach
338cdfa118521dcf0e9e374811379000,2022-07-25,2022-08-17,DEN,CLT,0,False,False,False,92.09,122.6,7,1800.0,AA||AA,coach||coach
8a5077ea64aa0d798d5ab3f73cc81002,2022-07-25,2022-08-17,DEN,CLT,0,False,False,False,129.3,162.6,7,1495.0,AA||AA,coach||coach
fdb218f5563dea2fe4d4cfc40e441000,2022-07-25,2022-08-17,DFW,PHL,0,False,False,False,222.33,262.61,9,1562.0,UA||UA,coach||coach
450105274b00f6cd79cf0674004e3001,2022-07-25,2022-08-17,DTW,DFW,0,True,False,False,161.86,197.6,9,1329.0,DL||DL,coach||coach
b7f6f31fed1f4fdd11c573b061e78001,2022-07-25,2022-08-17,DTW,SFO,0,False,False,False,468.84,527.6,6,2606.0,AS||AS,coach||coach
e621ecf1f01eaa416e3db41092a18000,2022-07-25,2022-08-17,EWR,SFO,0,False,False,False,226.05,271.1,2,2812.0,AA||AA||AA,coach||coach||coach
9eee1427dc78d86c84f1ead185d81000,2022-07-25,2022-08-17,JFK,MIA,0,False,False,True,106.05,128.6,2,1104.0,B6,coach
0b4743257faf68bff6f9dd71e2be5001,2022-07-25,2022-08-17,LGA,DFW,0,False,False,False,152.56,187.6,7,1430.0,AA||AA,coach||coach
0f076eae2788e5c2dc77f93199e7b001,2022-07-25,2022-08-17,MIA,DFW,0,True,False,False,106.05,137.6,9,1321.0,DL||DL,coach||coach
3a1dd2f9d03a0c79cefd8fb0d24c4001,2022-07-25,2022-08-17,ORD,DTW,0,True,False,False,146.98,181.6,9,1205.0,UA||UA,coach||coach
9ac3023007f30a5f7b1db1b31d5c6000,2022-07-25,2022-08-17,ORD,LGA,1,False,False,False,114.41,152.19,7,1047.0,B6||B6,coach||coach
05ad44118014bf1a854a16899dc26001,2022-07-25,2022-08-17,SFO,LGA,1,True,False,False,323.72,377.2,9,2897.0,DL||DL,coach||coach
2ee100881f59638bea8cd7e55ef64001,2022-07-25,2022-08-18,CLT,MIA,0,False,False,True,273.49,307.1,7,652.0,AA,coach
d8ecde410bf9c83058e491c151ca2000,2022-07-25,2022-08-18,CLT,SFO,1,False,False,False,325.58,382.2,5,2579.0,AA||AA||AA,coach||coach||coach
6aaebf064cb60d86a545b6a93d618002,2022-07-25,2022-08-18,IAD,DEN,0,False,False,True,252.09,285.6,9,1473.0,UA,coach
c71eb08f66da7aab0d3d8d9bd5a3b002,2022-07-25,2022-08-18,LAX,MIA,0,False,False,True,254.88,288.6,7,2339.0,AA,coach
d1ce65bae3ec05247f76310450aaf000,2022-07-25,2022-08-18,OAK,EWR,1,False,False,False,576.17,653.08,3,3331.0,AS||AS||UA,coach||coach||coach
8d28776de08467109e4cc1bc9915a002,2022-07-25,2022-08-18,ORD,PHL,0,False,False,False,30.0,137.58,0,,NK||NK,coach||coach
795a17d0aeee8607909d4a4d5c350001,2022-07-25,2022-08-18,ORD,PHL,0,False,False,True,155.35,181.6,7,672.0,AA,coach
5c9ac51fc33a5c640fec79410aea8000,2022-07-25,2022-08-19,DFW,CLT,0,False,False,False,452.1,509.61,7,1093.0,AA||AA,coach||coach
d8a36583e9171a9fccfbf22f1b98c001,2022-07-25,2022-08-19,DFW,MIA,1,False,False,False,230.7,277.2,4,1191.0,AA||AA,coach||coach
ad45d4fa902db8f642412c05a5071000,2022-07-25,2022-08-19,LAX,CLT,0,False,False,False,320.93,368.6,2,2464.0,DL||DL,coach||coach
50cb701e82f7b4f09812b25fc1ab0001,2022-07-25,2022-08-19,LGA,OAK,0,False,False,False,739.53,823.1,9,2587.0,DL||DL||DL,coach||coach||coach
7f05833be5cc7546b4c2842cd09f9001,2022-07-25,2022-08-19,PHL,ATL,0,False,False,False,320.93,368.6,2,859.0,UA||UA,coach||coach
fb8661ac7610da0a6cec583509296002,2022-07-25,2022-08-19,SFO,CLT,0,False,False,False,760.0,840.6,7,3111.0,B6||B6,coach||coach
157aae4ca836db085c78e6d9cba44001,2022-07-25,2022-08-20,ATL,SFO,0,False,False,False,463.25,521.59,7,2967.0,DL||AS,coach||coach
b3ff1a7ea320fff1dedf00801ae6d001,2022-07-25,2022-08-20,BOS,ORD,0,False,False,True,282.79,318.6,9,862.0,DL,coach
cb2cf128d7964f97f1283caf1b98c000,2022-07-25,2022-08-20,LAX,EWR,1,False,False,False,416.74,477.2,2,2476.0,DL||DL,coach||coach
fc2d60d35d984b411b3a594709bb2002,2022-07-25,2022-08-20,LGA,PHL,0,False,False,False,327.44,375.6,8,1392.0,UA||UA,coach||coach
e0fdfc065630f44abb3489840fffe002,2022-07-25,2022-08-20,PHL,DFW,0,False,False,False,262.33,305.61,3,1471.0,UA||UA,coach||coach
e39d8e1e98e0ac60375b7190a9430000,2022-07-25,2022-08-21,ATL,LAX,1,False,False,False,212.0,319.58,0,,NK||NK,coach||coach
0cab436bf66cf2255973878d968eb001,2022-07-25,2022-08-21,IAD,SFO,0,False,False,False,533.02,596.6,3,2645.0,AA||AA,coach||coach
6aca8e2f52ee4e74b83480cf85b15001,2022-07-25,2022-08-21,ORD,LGA,0,False,False,True,143.26,168.61,1,720.0,AA,coach
09ed94c44cad1507c122729419170002,2022-07-25,2022-08-22,ATL,IAD,0,False,False,True,87.44,108.6,2,541.0,UA,coach
032e0eb5b2a7e9c7e3c239fc5dc38001,2022-07-25,2022-08-22,ATL,JFK,0,False,False,True,124.65,148.6,7,762.0,B6,coach
f37f254c94ccf40efb679651e2e77001,2022-07-25,2022-08-22,ATL,LAX,1,True,False,False,230.7,277.2,9,2082.0,DL||DL,coach||coach
3fdd55eea0d5d20150491106c63c5001,2022-07-25,2022-08-22,JFK,LAX,0,False,False,True,389.77,433.6,7,2458.0,AA,coach
2211b069339ac808e69252bf0921c000,2022-07-25,2022-08-22,LAX,PHL,0,False,False,False,152.0,259.58,0,,NK||NK,coach||coach
c3993f265b317f7b5a0ad943bbe32000,2022-07-25,2022-08-22,MIA,LGA,0,False,False,True,122.79,146.6,6,1104.0,AA,coach
66743dd39f8ebd7727c3dca40cb98001,2022-07-25,2022-08-22,ORD,JFK,0,False,False,False,444.65,507.2,9,815.0,UA||DL,coach||coach
25fdb5d4cdee7688a98e5dae73fe0001,2022-07-25,2022-08-22,SFO,JFK,1,False,False,True,278.14,313.6,7,2566.0,AS,coach
802512b7919a1f4b1488a146ebb9d002,2022-07-25,2022-08-23,ATL,LAX,0,True,False,True,199.07,228.6,9,1897.0,DL,coach
e441c6a86504d6bbc5b788eb04c47002,2022-07-25,2022-08-23,BOS,CLT,0,False,False,True,82.79,103.6,1,728.0,AA,coach
2421a45a2643ccdd9b431211772ed002,2022-07-25,2022-08-23,BOS,DTW,0,False,False,False,73.49,102.6,3,797.0,UA||UA,coach||coach
dc64346c6900a7801830a8ccae58e001,2022-07-25,2022-08-23,DFW,LGA,0,False,False,False,152.56,187.6,5,1398.0,AA||AA,coach||coach
7e0c82f62d7460a15943b2b1a6128000,2022-07-25,2022-08-23,DTW,BOS,0,False,False,False,124.65,156.1,7,1233.0,AA||AA,coach||coach
13607221d4358d3c92e790d78e083002,2022-07-25,2022-08-23,EWR,OAK,0,False,False,False,115.0,146.58,0,,NK||NK,coach||coach
ba5752e49568250afcba7b6948e95000,2022-07-25,2022-08-23,EWR,PHL,0,False,False,False,170.24,206.61,7,1392.0,AA||AA,coach||coach
11b312bb9ddc99f92214e43c4dd90002,2022-07-25,2022-08-23,LGA,DTW,1,True,False,False,174.89,217.21,9,1366.0,DL||DL,coach||coach
252ed5b050d9ef64223a6ba15e1cd001,2022-07-25,2022-08-23,MIA,SFO,0,True,False,False,174.88,217.2,9,2599.0,UA||UA,coach||coach
b184823e5a0c12e8275388732650e001,2022-07-25,2022-08-23,ORD,ATL,0,False,False,False,193.49,231.6,7,1482.0,B6||B6,coach||coach
77be3873f2828c03a2a6162c1fee8001,2022-07-25,2022-08-23,ORD,OAK,0,False,False,False,428.84,484.6,7,2395.0,UA||AS,coach||coach
bff64f7b3b1096aea7f1f4fccf3fe002,2022-07-25,2022-08-24,BOS,MIA,1,True,False,False,92.09,122.6,9,1543.0,DL||DL,coach||coach
0c14a442b8558ceb6943028dbe9a7000,2022-07-25,2022-08-24,DFW,MIA,0,False,False,False,356.28,412.2,3,1117.0,AA||AA,coach||coach
50ac522970df0e3b88913e751edc5002,2022-07-25,2022-08-24,LAX,EWR,0,False,False,False,332.09,380.6,6,2618.0,AA||AA,coach||coach
3be532886c3426caab6e2154dc340001,2022-07-25,2022-08-24,LGA,DTW,0,False,False,True,143.26,168.61,7,485.0,DL,coach
1f80eb848c03978ad127257a6eccd001,2022-07-25,2022-08-24,MIA,ORD,0,True,False,False,226.04,272.19,9,1824.0,DL||DL,coach||coach
40234085225c5085795fff6ba35a4000,2022-07-25,2022-08-24,ORD,ATL,0,True,False,False,78.14,107.6,9,1482.0,DL||DL,coach||coach
4c752ee2b15388580240ef4249996001,2022-07-25,2022-08-24,ORD,DEN,0,False,False,True,171.16,198.6,9,903.0,UA,coach
598a7eedeb299da04afa435a1958d001,2022-07-25,2022-08-24,ORD,LGA,0,False,False,True,73.49,93.6,7,720.0,B6,coach
8b2d629ed40d8c0f89d3993b55553002,2022-07-25,2022-08-24,PHL,OAK,0,False,False,False,510.7,582.7,9,3193.0,UA||UA||DL,coach||coach||coach
7831a139d295a04b78bcafc80eb90000,2022-07-25,2022-08-24,PHL,SFO,0,False,False,False,444.65,501.6,7,2519.0,UA||AS,coach||coach
9ca227f689ed4cdc3e0a37a8a099f000,2022-07-25,2022-08-24,SFO,BOS,0,False,False,False,330.23,378.6,7,2751.0,AA||AA,coach||coach
f74b2bd38fa61ab5676c30e0270f4001,2022-07-25,2022-08-24,SFO,MIA,0,False,False,False,686.51,761.6,7,3039.0,AS||UA,coach||coach
959d1030fd690c6cc824ab59f8954000,2022-07-25,2022-08-25,BOS,ATL,0,False,False,False,370.23,421.6,9,947.0,DL||DL,coach||coach
1880569516cd1c3d8a29a2663aa6e002,2022-07-25,2022-08-25,LGA,DEN,0,False,False,False,287.45,332.61,7,1948.0,B6||B6,coach||coach
5f7ba8cea37232ece40e807617df3002,2022-07-25,2022-08-25,MIA,SFO,0,False,False,False,454.88,512.6,7,3670.0,UA||AS,coach||coach
6e568629ca136fd57b6dc41d7c189000,2022-07-25,2022-08-25,ORD,LGA,0,False,False,True,92.09,113.6,7,720.0,AA,coach
dce4c5b28cc415789350fda6857b7001,2022-07-25,2022-08-25,PHL,CLT,0,False,False,False,213.95,253.6,2,952.0,DL||DL,coach||coach
40e12aa45e0ca3414a7b14e35a569002,2022-07-25,2022-08-25,PHL,MIA,0,False,False,True,186.98,215.6,7,1016.0,AA,coach
9d687141178d7b06755831c751998002,2022-07-25,2022-08-26,BOS,LAX,0,False,False,False,238.14,279.6,3,2643.0,UA||UA,coach||coach
34609142d9c69a61cd6373d776df1000,2022-07-25,2022-08-26,CLT,MIA,0,False,False,False,128.37,160.1,7,663.0,AA||AA,coach||coach
e69b37fc6554b7a65644cbc365feb001,2022-07-25,2022-08-26,DFW,PHL,0,False,False,False,256.74,299.6,7,2131.0,AA||AA,coach||coach
44861689aca3bd179ad9765f58625000,2022-07-25,2022-08-26,LAX,DTW,1,False,False,False,282.79,333.2,9,2260.0,DL||DL,coach||coach
cfdfe0c420f8799f444e2a10a6d87001,2022-07-25,2022-08-26,LAX,ORD,0,False,False,False,339.53,388.6,7,1766.0,AA||AA,coach||coach
f9603cf0016b955cf0a71f2cc73f2002,2022-07-25,2022-08-26,LGA,ORD,0,False,False,True,115.35,138.6,7,720.0,B6,coach
3eed2b163e2240ecaa44bf802d47a002,2022-07-25,2022-08-26,ORD,CLT,1,False,False,False,194.41,238.19,7,977.0,AA||AA,coach||coach
04b676c953a9f73bf00de859d6c5e000,2022-07-25,2022-08-26,ORD,CLT,0,False,False,False,311.63,358.6,7,1265.0,AA||AA,coach||coach
bc667499a7c7f2612818223e54780002,2022-07-25,2022-08-26,SFO,MIA,0,False,False,False,264.19,307.6,7,3670.0,B6||B6,coach||coach
97b2cb981b616eeca97627608f46f001,2022-07-25,2022-08-27,BOS,DFW,0,False,False,False,101.41,132.62,7,1565.0,B6||B6,coach||coach
13aea708aa92f7b4671c71ff9e015001,2022-07-25,2022-08-27,CLT,LGA,0,False,False,False,128.37,160.1,2,548.0,AA||AA,coach||coach
239179f661785c94317a19f6886d1000,2022-07-25,2022-08-27,DEN,DFW,0,False,False,True,120.0,143.6,9,650.0,UA,coach
dcb584c818331f0c5e6740737a682000,2022-07-25,2022-08-27,DFW,CLT,0,False,False,False,268.84,312.6,7,1391.0,AA||AA,coach||coach
056d10be68add68f294f81d84109a000,2022-07-25,2022-08-27,EWR,ATL,0,False,False,False,120.0,152.6,1,2105.0,AA||AA,coach||coach
c208c873d701294afc3910543aa7f000,2022-07-25,2022-08-27,EWR,PHL,0,False,False,False,346.98,402.2,2,1429.0,DL||DL,coach||coach
73a4bd64f97b2a6e316e75d676c6d002,2022-07-25,2022-08-27,IAD,EWR,0,False,False,False,203.72,248.2,5,591.0,UA||UA,coach||coach
021cf4daecf8b87363061ab48ba63002,2022-07-25,2022-08-27,LAX,DFW,0,False,False,True,16.0,72.59,0,,NK,coach
b22a5d26f038eb7eedc51774b2f90001,2022-07-25,2022-08-27,LAX,DTW,0,False,False,False,502.32,563.59,9,2233.0,DL||DL,coach||coach
929dd3493ddc1d431355cbbecb596001,2022-07-25,2022-08-27,LAX,EWR,0,False,False,False,338.6,387.6,9,2705.0,DL||DL,coach||coach
4cfb4a29a9576f391d536c6512e3b002,2022-07-25,2022-08-27,LGA,LAX,0,False,False,False,235.35,276.6,7,2465.0,UA||UA,coach||coach
a4eba199f2013874f83f28f63e8b3001,2022-07-25,2022-08-27,PHL,IAD,0,False,False,False,317.21,364.6,9,1266.0,UA||UA,coach||coach
