searchDate,flightDate,startingAirport,destinationAirport,totalFare,isNonStop,seatsRemaining,totalTravelDistance,isBasicEconomy,days_before_departure,departure_day_of_week,departure_month,search_day_of_week
2022-07-13,2022-08-09,LAX,BOS,798.6,true,7,2606.0,false,27,2,8,3
2022-10-04,2022-11-17,DFW,OAK,562.7,false,4,2655.0,false,44,4,11,2
2022-06-04,2022-07-01,BOS,LAX,414.6,false,1,2643.0,false,27,5,7,6
2022-04-22,2022-06-03,ORD,LGA,233.6,false,7,1047.0,false,42,5,6,5
2022-07-14,2022-08-14,CLT,OAK,1396.6,false,9,2403.0,false,31,0,8,4
2022-05-09,2022-06-21,ORD,BOS,98.6,false,4,1000.0,false,43,2,6,1
2022-07-02,2022-08-04,EWR,DEN,360.6,false,0,1694.0,false,33,4,8,6
2022-04-27,2022-05-27,ORD,BOS,348.61,false,3,952.0,false,30,5,5,3
2022-06-28,2022-08-01,ORD,OAK,686.1,false,9,2654.0,false,34,1,8,2
2022-05-01,2022-06-21,DEN,MIA,427.6,false,9,1834.0,false,51,2,6,0
2022-09-04,2022-09-27,DEN,JFK,198.6,true,7,1621.0,false,23,2,9,0
2022-06-30,2022-07-12,PHL,DFW,287.6,false,7,1836.0,false,12,2,7,4
2022-05-01,2022-06-22,LAX,DTW,484.6,false,7,2921.0,false,52,3,6,0
2022-06-23,2022-07-18,PHL,EWR,350.21,false,5,1392.0,false,25,1,7,4
2022-07-02,2022-08-29,SFO,JFK,286.2,false,7,3665.0,false,58,1,8,6
2022-05-12,2022-06-06,ATL,MIA,318.6,true,10,596.0,false,25,1,6,4
2022-07-19,2022-08-22,LGA,PHL,161.61,false,7,465.0,false,34,1,8,2
2022-07-14,2022-08-15,BOS,ORD,273.6,true,7,862.0,false,32,1,8,4
2022-09-22,2022-10-13,MIA,ORD,298.6,false,7,1196.0,false,21,4,10,4
2022-08-30,2022-09-21,SFO,BOS,496.1,false,9,3082.0,false,22,3,9,2
2022-09-28,2022-10-29,DTW,OAK,533.1,false,9,2323.0,false,31,6,10,3
2022-05-31,2022-06-11,SFO,BOS,999.0,true,5,2698.0,false,11,6,6,2
2022-06-12,2022-06-22,LAX,SFO,118.6,true,9,339.0,false,10,3,6,0
2022-06-12,2022-07-03,LGA,IAD,531.59,false,6,451.0,false,21,0,7,0
2022-08-08,2022-08-31,LAX,ATL,207.6,false,3,1954.0,false,23,3,8,1
2022-09-08,2022-09-12,LAX,LGA,337.6,false,1,2427.0,false,4,1,9,4
2022-07-10,2022-07-22,DFW,JFK,188.6,true,4,1380.0,false,12,5,7,0
2022-05-19,2022-06-22,LAX,BOS,494.6,true,7,2606.0,false,34,3,6,4
2022-09-02,2022-10-05,ORD,LGA,111.6,false,7,815.0,true,33,3,10,5
2022-07-24,2022-09-21,BOS,ORD,112.61,false,7,905.0,false,59,3,9,0
2022-09-03,2022-09-24,DFW,CLT,312.6,false,3,931.0,false,21,6,9,6
2022-07-01,2022-08-07,DTW,LGA,177.61,false,7,612.0,false,37,0,8,5
2022-09-08,2022-09-14,BOS,JFK,472.7,false,6,893.0,false,6,3,9,4
2022-06-14,2022-07-06,BOS,IAD,371.1,false,7,1055.0,false,22,3,7,2
2022-05-04,2022-06-04,DFW,EWR,254.6,false,9,1652.0,false,31,6,6,3
2022-05-06,2022-06-06,EWR,SFO,392.58,false,9,2595.0,false,31,1,6,5
2022-05-01,2022-06-04,PHL,OAK,642.11,false,9,2755.0,false,34,6,6,0
2022-06-09,2022-08-05,EWR,DTW,222.6,false,5,612.0,false,57,5,8,4
2022-07-23,2022-09-20,CLT,SFO,229.6,false,9,2893.0,false,59,2,9,6
2022-07-06,2022-08-09,DFW,EWR,278.6,false,2,1487.0,false,34,2,8,3
2022-05-29,2022-06-20,BOS,ATL,358.6,true,6,947.0,false,22,1,6,0
2022-09-24,2022-10-18,ATL,LAX,177.61,false,7,1963.0,true,24,2,10,6
2022-06-28,2022-08-04,IAD,DEN,578.6,false,9,1748.0,false,37,4,8,2
2022-04-25,2022-05-24,BOS,DFW,246.2,false,7,1877.0,false,29,2,5,1
2022-09-16,2022-10-24,DEN,BOS,437.6,false,9,2478.0,false,38,1,10,5
2022-06-25,2022-07-06,DFW,LAX,258.6,true,7,1238.0,false,11,3,7,6
2022-05-04,2022-05-16,EWR,DFW,245.6,true,7,1380.0,false,12,1,5,3
2022-06-25,2022-07-09,SFO,ATL,553.2,false,4,2308.0,false,14,6,7,6
2022-05-29,2022-06-12,DFW,PHL,372.6,false,7,1392.0,false,14,0,6,0
2022-06-11,2022-08-08,JFK,DFW,248.6,true,9,1380.0,false,58,1,8,6
2022-09-25,2022-10-26,PHL,CLT,93.6,false,9,895.0,true,31,3,10,0
2022-08-26,2022-09-01,IAD,DTW,348.6,true,4,391.0,false,6,4,9,5
2022-08-15,2022-09-19,DFW,MIA,218.21,false,7,2484.0,false,35,1,9,1
2022-06-19,2022-07-07,ORD,DEN,205.6,true,9,903.0,false,18,4,7,0
2022-04-24,2022-04-25,DTW,LAX,450.6,false,4,2233.0,false,1,1,4,0
2022-06-13,2022-07-13,PHL,LGA,127.6,false,7,465.0,false,30,3,7,1
2022-07-02,2022-07-31,DFW,LGA,205.6,true,2,1380.0,false,29,0,7,6
2022-07-22,2022-09-20,DTW,BOS,148.6,true,9,622.0,true,60,2,9,5
2022-07-07,2022-08-08,IAD,EWR,351.09,false,7,872.0,false,32,1,8,4
2022-09-10,2022-10-17,BOS,DFW,357.6,false,9,1565.0,false,37,1,10,6
2022-06-28,2022-07-19,DEN,DFW,188.58,false,0,650.0,false,21,2,7,2
2022-05-25,2022-05-26,BOS,CLT,207.6,false,7,1912.0,false,1,4,5,3
2022-06-03,2022-06-12,DFW,OAK,343.07,false,0,1954.0,false,9,0,6,5
2022-04-25,2022-06-03,LAX,DTW,471.6,false,7,2233.0,false,39,5,6,1
2022-07-11,2022-08-17,MIA,DTW,206.1,false,5,1157.0,false,37,3,8,1
2022-08-24,2022-08-31,SFO,LGA,202.6,false,9,2575.0,true,7,3,8,3
2022-04-18,2022-05-11,CLT,LGA,105.1,false,7,913.0,false,23,3,5,1
2022-05-03,2022-06-12,MIA,SFO,676.6,false,1,2583.0,false,40,0,6,2
2022-06-24,2022-06-26,LGA,BOS,188.6,true,6,185.0,false,2,0,6,5
2022-04-21,2022-05-16,IAD,PHL,456.6,false,9,838.0,false,25,1,5,4
2022-08-26,2022-08-27,ORD,ATL,211.6,false,9,844.0,false,1,6,8,5
2022-08-11,2022-09-10,ORD,LGA,215.6,true,7,720.0,false,30,6,9,4
2022-08-10,2022-09-03,LAX,BOS,359.6,true,7,2606.0,false,24,6,9,3
2022-08-11,2022-08-15,CLT,MIA,210.1,false,7,663.0,true,4,1,8,4
2022-06-03,2022-07-26,ATL,LAX,601.61,false,9,2074.0,false,53,2,7,5
2022-09-09,2022-10-22,DEN,DFW,87.6,false,9,1109.0,true,43,6,10,5
2022-04-28,2022-05-20,JFK,DTW,327.2,false,5,589.0,false,22,5,5,4
2022-06-22,2022-08-08,LAX,LGA,509.61,false,5,2465.0,false,47,1,8,3
2022-05-18,2022-07-14,DTW,LAX,422.61,false,10,2188.0,false,57,4,7,3
2022-05-02,2022-06-26,IAD,CLT,333.6,false,9,769.0,false,55,0,6,1
2022-04-22,2022-05-29,DEN,CLT,238.6,false,9,1647.0,false,37,0,5,5
2022-09-04,2022-09-10,DFW,ATL,170.58,false,0,725.0,false,6,6,9,0
2022-06-13,2022-08-11,ATL,LAX,414.1,false,7,2075.0,false,59,4,8,1
2022-06-16,2022-07-27,SFO,LAX,367.2,false,7,1637.0,false,41,3,7,4
2022-07-07,2022-07-29,LAX,ATL,347.58,false,0,2030.0,false,22,5,7,4
2022-07-12,2022-08-17,EWR,MIA,175.61,false,2,1912.0,false,36,3,8,2
2022-07-01,2022-08-16,DFW,CLT,171.6,false,7,1504.0,false,46,2,8,5
2022-04-29,2022-06-17,BOS,LGA,43.6,true,9,185.0,true,49,5,6,5
2022-08-23,2022-09-15,LAX,LGA,328.6,false,7,2573.0,false,23,4,9,2
2022-05-08,2022-06-04,DTW,DFW,168.58,false,0,1328.0,false,27,6,6,0
2022-05-01,2022-05-31,LAX,CLT,614.6,false,4,2337.0,false,30,2,5,0
2022-06-22,2022-07-12,OAK,LGA,554.11,false,9,2807.0,false,20,2,7,3
2022-06-21,2022-07-07,ATL,BOS,403.1,false,2,762.0,false,16,4,7,2
2022-09-24,2022-10-12,OAK,LGA,557.47,false,7,3346.0,false,18,3,10,6
2022-07-26,2022-08-28,DEN,JFK,427.6,false,7,2283.0,false,33,0,8,2
2022-09-14,2022-10-11,LGA,LAX,356.1,false,6,2876.0,false,27,2,10,3
2022-07-23,2022-08-21,SFO,MIA,447.6,false,6,2599.0,false,29,0,8,6
2022-04-29,2022-06-10,BOS,LGA,118.6,true,7,185.0,false,42,5,6,5
2022-07-07,2022-08-15,ORD,CLT,171.72,true,9,592.0,true,39,1,8,4
2022-08-12,2022-09-18,DEN,JFK,617.2,false,9,1969.0,false,37,0,9,5
2022-06-25,2022-07-13,OAK,MIA,154.58,false,0,3446.0,false,18,3,7,6
2022-07-24,2022-08-05,DEN,EWR,272.6,false,7,1623.0,false,12,5,8,0
2022-07-08,2022-08-12,LGA,OAK,672.7,false,9,3140.0,false,35,5,8,5
2022-04-27,2022-05-24,ORD,CLT,127.6,false,7,1265.0,false,27,2,5,3
2022-05-09,2022-07-07,PHL,EWR,331.11,false,7,994.0,false,59,4,7,1
2022-04-21,2022-06-11,IAD,LGA,486.6,false,9,1303.0,false,51,6,6,4
2022-09-03,2022-10-11,DTW,ATL,157.6,false,7,1247.0,true,38,2,10,6
2022-07-27,2022-09-19,IAD,ORD,370.1,false,4,919.0,false,54,1,9,3
2022-08-18,2022-09-08,DEN,LAX,107.6,false,7,960.0,false,21,4,9,4
2022-09-09,2022-10-04,ATL,OAK,539.1,false,7,2683.0,false,25,2,10,5
2022-08-10,2022-08-16,BOS,ATL,253.6,false,2,947.0,false,6,2,8,3
2022-06-01,2022-06-20,PHL,CLT,531.59,false,7,642.0,false,19,1,6,3
2022-05-02,2022-05-09,ORD,DFW,368.6,false,6,1195.0,false,7,1,5,1
2022-06-18,2022-08-07,LGA,LAX,548.6,false,7,2573.0,false,50,0,8,6
2022-06-10,2022-07-13,BOS,ATL,471.6,false,9,947.0,false,33,3,7,5
2022-08-20,2022-09-25,DTW,EWR,568.6,true,9,485.0,false,36,0,9,6
2022-08-20,2022-09-19,LAX,LGA,166.61,false,7,2791.0,false,30,1,9,6
2022-04-19,2022-06-14,DTW,SFO,448.19,false,4,2096.0,false,56,2,6,2
2022-05-25,2022-07-21,DEN,CLT,658.6,false,9,1647.0,false,57,4,7,3
2022-06-14,2022-06-16,SFO,CLT,668.6,false,8,2753.0,false,2,4,6,2
2022-05-27,2022-06-08,DTW,LGA,290.2,false,2,960.0,false,12,3,6,5
2022-06-15,2022-07-09,LAX,PHL,459.6,false,0,2512.0,false,24,6,7,3
2022-07-08,2022-07-18,EWR,ATL,366.1,false,4,773.0,false,10,1,7,5
2022-08-20,2022-09-14,IAD,LAX,401.6,false,7,2415.0,false,25,3,9,6
2022-05-09,2022-06-06,ATL,MIA,76.59,true,0,598.0,false,28,1,6,1
2022-07-14,2022-09-12,DTW,DFW,278.6,true,8,995.0,false,60,1,9,4
2022-04-24,2022-05-10,BOS,EWR,148.6,true,6,185.0,false,16,2,5,0
2022-07-28,2022-08-17,OAK,MIA,707.1,false,7,3446.0,false,20,3,8,4
2022-05-06,2022-05-10,LAX,PHL,351.6,false,1,2536.0,false,4,2,5,5
2022-07-07,2022-07-21,MIA,EWR,133.6,true,7,1104.0,false,14,4,7,4
2022-09-28,2022-10-03,ORD,ATL,235.6,true,9,600.0,false,5,1,10,3
2022-07-17,2022-08-01,DFW,ORD,338.61,true,7,799.0,false,15,1,8,0
2022-10-02,2022-10-14,CLT,LGA,266.1,false,2,1323.0,false,12,5,10,0
2022-05-06,2022-06-06,OAK,ATL,757.1,false,9,2412.0,false,31,1,6,5
2022-04-22,2022-05-14,LAX,OAK,450.1,false,7,1432.0,false,22,6,5,5
2022-08-27,2022-09-05,LAX,PHL,370.6,false,5,2491.0,false,9,1,9,6
2022-08-18,2022-10-05,EWR,DFW,108.6,false,9,1487.0,true,48,3,10,4
2022-08-11,2022-09-17,ORD,LAX,244.6,false,7,1810.0,false,37,6,9,4
2022-08-12,2022-10-04,LAX,BOS,220.1,false,7,2804.0,true,53,2,10,5
2022-06-18,2022-07-06,OAK,ORD,581.2,false,9,1839.0,false,18,3,7,6
2022-07-23,2022-09-04,CLT,LGA,160.1,false,7,551.0,false,43,0,9,6
2022-07-11,2022-08-22,ATL,LAX,317.6,false,7,1963.0,false,42,1,8,1
2022-06-03,2022-07-14,ATL,EWR,179.6,true,9,762.0,false,41,4,7,5
2022-09-02,2022-10-18,MIA,LAX,197.6,true,7,2339.0,true,46,2,10,5
2022-05-05,2022-05-14,JFK,SFO,776.6,false,7,2848.0,false,9,6,5,4
2022-07-28,2022-09-03,OAK,MIA,581.7,false,9,2750.0,false,37,6,9,4
2022-05-13,2022-05-26,DTW,SFO,711.6,false,4,3051.0,false,13,4,5,5
2022-07-19,2022-08-14,OAK,BOS,403.6,false,1,2688.0,false,26,0,8,2
2022-07-19,2022-08-08,JFK,MIA,177.6,true,9,1104.0,true,20,1,8,2
2022-07-04,2022-07-30,SFO,EWR,471.6,false,3,2649.0,false,26,6,7,1
2022-05-27,2022-05-28,BOS,SFO,380.6,false,7,3015.0,false,1,6,5,5
2022-09-27,2022-10-25,BOS,DFW,235.6,false,7,1565.0,false,28,2,10,2
2022-06-30,2022-07-22,LAX,PHL,429.6,true,7,2397.0,false,22,5,7,4
2022-10-05,2022-11-09,OAK,IAD,557.61,false,9,2633.0,false,35,3,11,3
2022-04-21,2022-06-17,EWR,PHL,427.21,false,9,465.0,false,57,5,6,4
2022-05-30,2022-07-11,OAK,DFW,244.58,false,0,2025.0,false,42,1,7,1
2022-04-29,2022-06-28,DFW,ATL,411.6,false,3,924.0,false,60,2,6,5
2022-08-03,2022-08-30,LGA,SFO,127.6,false,9,2897.0,true,27,2,8,3
2022-09-09,2022-09-15,ORD,LGA,238.6,true,2,720.0,false,6,4,9,5
2022-08-01,2022-08-08,PHL,LGA,501.6,false,9,1429.0,false,7,1,8,1
2022-07-24,2022-09-06,ATL,MIA,98.6,true,9,596.0,true,44,2,9,0
2022-07-06,2022-07-15,PHL,LAX,540.19,false,1,2417.0,false,9,5,7,3
2022-05-06,2022-05-14,OAK,LAX,174.6,true,9,338.0,false,8,6,5,5
2022-09-27,2022-11-01,LGA,ORD,111.6,false,7,815.0,true,35,2,11,2
2022-09-22,2022-09-27,OAK,LGA,639.1,false,7,3115.0,false,5,2,9,4
2022-05-20,2022-05-24,BOS,CLT,167.6,false,10,733.0,false,4,2,5,5
2022-09-22,2022-09-28,DTW,OAK,622.7,false,2,2323.0,false,6,3,9,4
2022-07-01,2022-08-23,PHL,CLT,174.01,false,4,1361.0,false,53,2,8,5
2022-05-08,2022-06-29,DFW,LAX,457.1,false,7,1617.0,false,52,3,6,0
2022-06-21,2022-07-24,IAD,ORD,828.6,true,9,594.0,false,33,0,7,2
2022-09-08,2022-10-12,EWR,ATL,49.59,true,0,762.0,false,34,3,10,4
2022-08-01,2022-09-10,ATL,ORD,167.2,false,9,1482.0,true,40,6,9,1
2022-08-30,2022-08-31,SFO,DTW,607.61,false,9,2119.0,false,1,3,8,2
2022-09-12,2022-10-10,CLT,LAX,537.1,false,5,3003.0,false,28,1,10,1
2022-05-20,2022-05-23,LGA,DFW,268.6,true,5,1380.0,false,3,1,5,5
2022-09-10,2022-10-27,ATL,SFO,321.6,false,9,2447.0,false,47,4,10,6
2022-07-08,2022-08-16,DFW,CLT,171.6,false,7,1432.0,false,39,2,8,5
2022-08-21,2022-08-23,DEN,EWR,177.61,false,2,2295.0,false,2,2,8,0
2022-07-22,2022-08-23,DFW,BOS,196.7,false,3,1804.0,false,32,2,8,5
2022-09-04,2022-10-18,DTW,LGA,227.6,true,7,485.0,false,44,2,10,0
2022-07-04,2022-08-18,ATL,DEN,718.61,true,9,1207.0,false,45,4,8,1
2022-07-15,2022-08-21,DTW,ATL,116.58,false,0,840.0,false,37,0,8,5
2022-09-28,2022-10-30,DFW,ATL,162.6,true,7,725.0,true,32,0,10,3
2022-09-08,2022-10-06,DFW,EWR,124.58,false,0,1480.0,false,28,4,10,4
2022-05-13,2022-05-14,SFO,CLT,488.6,false,3,2460.0,false,1,6,5,5
2022-07-13,2022-07-26,ORD,LGA,138.6,true,7,720.0,false,13,2,7,3
2022-08-27,2022-09-19,DFW,BOS,237.6,false,9,1565.0,true,23,1,9,6
2022-05-03,2022-06-20,LAX,BOS,522.2,true,7,2606.0,false,48,1,6,2
2022-05-19,2022-06-04,CLT,JFK,180.1,false,7,564.0,false,16,6,6,4
2022-09-30,2022-11-02,EWR,LAX,137.6,true,9,2458.0,true,33,3,11,5
2022-09-10,2022-09-29,DFW,BOS,404.6,true,7,1556.0,false,19,4,9,6
2022-09-19,2022-10-17,IAD,PHL,247.6,false,9,318.0,false,28,1,10,1
2022-07-26,2022-09-07,DEN,EWR,213.6,true,5,1621.0,false,43,3,9,2
2022-09-28,2022-10-09,OAK,BOS,768.6,false,9,2688.0,false,11,0,10,3
2022-06-17,2022-07-04,DTW,JFK,467.11,false,9,982.0,false,17,1,7,5
2022-06-16,2022-08-08,OAK,JFK,466.61,false,9,2796.0,false,53,1,8,4
2022-09-13,2022-10-03,LGA,SFO,561.6,false,7,3391.0,false,20,1,10,2
2022-09-04,2022-09-05,ATL,DTW,444.6,false,1,932.0,false,1,1,9,0
2022-07-05,2022-08-12,SFO,PHL,644.6,false,7,2978.0,false,38,5,8,2
2022-05-24,2022-06-07,BOS,DEN,437.6,false,5,1879.0,false,14,2,6,2
2022-07-11,2022-08-13,EWR,ATL,153.58,false,0,762.0,false,33,6,8,1
2022-06-30,2022-07-28,MIA,LAX,468.6,false,9,3562.0,false,28,4,7,4
2022-07-12,2022-07-25,MIA,DFW,287.6,false,7,1289.0,false,13,1,7,2
2022-07-31,2022-09-22,ATL,DTW,156.1,false,7,733.0,false,53,4,9,0
2022-08-05,2022-08-16,EWR,ATL,201.1,false,4,773.0,false,11,2,8,5
2022-07-15,2022-09-08,ATL,DEN,157.58,false,0,1375.0,false,55,4,9,5
2022-08-18,2022-09-11,DFW,MIA,207.2,false,7,1289.0,false,24,0,9,4
2022-05-30,2022-07-18,BOS,DFW,328.6,true,3,1556.0,false,49,1,7,1
2022-09-21,2022-10-11,EWR,MIA,88.6,true,9,1104.0,true,20,2,10,3
2022-07-02,2022-07-26,LAX,LGA,467.6,false,9,2802.0,false,24,2,7,6
2022-08-04,2022-08-21,DEN,BOS,401.6,false,4,1847.0,false,17,0,8,4
2022-05-04,2022-05-15,JFK,DTW,195.6,true,3,485.0,false,11,0,5,3
2022-04-20,2022-05-12,ORD,DEN,461.6,false,2,1034.0,false,22,4,5,3
2022-05-20,2022-06-15,CLT,DEN,222.49,true,4,1346.0,false,26,3,6,5
2022-07-22,2022-08-08,DFW,BOS,162.6,false,9,1617.0,true,17,1,8,5
2022-05-03,2022-06-13,SFO,JFK,493.6,true,7,2566.0,false,41,1,6,2
2022-05-02,2022-06-17,DTW,ATL,105.59,true,0,840.0,false,46,5,6,1
2022-08-09,2022-08-17,SFO,LAX,63.6,true,9,339.0,true,8,3,8,2
2022-04-25,2022-05-23,LAX,OAK,66.97,true,0,1457.0,false,28,1,5,1
2022-06-28,2022-08-01,OAK,DFW,184.07,false,0,2025.0,false,34,1,8,2
2022-05-19,2022-06-20,IAD,DEN,518.61,false,6,1842.0,false,32,1,6,4
2022-09-07,2022-09-14,ATL,DEN,78.58,false,0,1375.0,false,7,3,9,3
2022-08-14,2022-09-24,DFW,ORD,77.6,false,9,1166.0,true,41,6,9,0
2022-04-30,2022-06-13,LGA,CLT,207.2,false,7,548.0,false,44,1,6,6
2022-05-26,2022-06-05,JFK,ATL,254.35,true,1,762.0,false,10,0,6,4
2022-06-10,2022-06-21,CLT,LAX,369.1,false,2,2337.0,false,11,2,6,5
2022-09-17,2022-11-03,DEN,MIA,386.6,false,9,1803.0,false,47,4,11,6
2022-04-18,2022-05-27,CLT,DTW,480.09,false,5,832.0,false,39,5,5,1
2022-05-31,2022-06-22,EWR,ORD,228.6,true,7,720.0,false,22,3,6,2
2022-09-23,2022-10-13,SFO,MIA,427.6,false,1,2583.0,false,20,4,10,5
2022-08-07,2022-08-12,EWR,BOS,143.6,true,9,185.0,true,5,5,8,0
2022-08-27,2022-09-19,CLT,MIA,316.1,false,9,1649.0,false,23,1,9,6
2022-06-14,2022-08-11,LAX,JFK,477.11,false,7,2621.0,false,58,4,8,2
2022-08-23,2022-09-07,MIA,OAK,587.1,false,9,3900.0,false,15,3,9,2
2022-06-17,2022-07-23,LGA,DEN,442.6,false,7,2030.0,false,36,6,7,5
2022-07-05,2022-08-21,PHL,CLT,270.58,false,0,895.0,false,47,0,8,2
2022-08-14,2022-09-14,CLT,DFW,311.1,false,7,1767.0,false,31,3,9,0
2022-05-25,2022-07-14,DFW,DEN,133.6,true,1,650.0,false,50,4,7,3
2022-06-11,2022-06-23,SFO,LGA,776.1,false,6,3005.0,false,12,4,6,6
2022-08-25,2022-10-04,DTW,CLT,198.6,true,9,505.0,false,40,2,10,4
2022-05-09,2022-06-14,DFW,PHL,475.6,false,5,1471.0,false,36,2,6,1
2022-09-16,2022-09-20,PHL,DFW,317.6,false,7,1364.0,false,4,2,9,5
2022-07-25,2022-08-06,DEN,JFK,635.61,false,9,2794.0,false,12,6,8,1
2022-09-20,2022-09-23,LGA,DFW,461.6,false,1,1652.0,false,3,5,9,2
2022-06-21,2022-06-28,LGA,ATL,248.6,true,9,762.0,false,7,2,6,2
2022-04-21,2022-06-15,LGA,DFW,152.6,false,7,1395.0,false,55,3,6,4
2022-08-11,2022-09-09,ATL,OAK,137.58,false,0,2412.0,false,29,5,9,4
2022-04-27,2022-05-20,SFO,CLT,668.6,false,5,2557.0,false,23,5,5,3
2022-09-08,2022-09-10,JFK,PHL,263.6,false,7,1440.0,true,2,6,9,4
2022-05-12,2022-06-08,SFO,CLT,587.2,false,9,2516.0,false,27,3,6,4
2022-05-30,2022-07-16,LAX,IAD,712.6,false,9,2484.0,false,47,6,7,1
2022-09-09,2022-10-25,LGA,PHL,209.61,false,7,348.0,true,46,2,10,5
2022-08-05,2022-08-29,MIA,IAD,307.21,false,9,1325.0,true,24,1,8,5
2022-06-02,2022-07-06,CLT,ATL,327.1,true,9,228.0,false,34,3,7,4
2022-08-20,2022-09-09,LAX,CLT,417.6,false,4,2365.0,false,20,5,9,6
2022-08-02,2022-08-14,MIA,ORD,448.6,false,1,1196.0,false,12,0,8,2
2022-09-16,2022-09-27,LGA,DFW,159.58,false,0,1380.0,false,11,2,9,5
2022-07-20,2022-09-14,ATL,BOS,481.6,false,9,947.0,false,56,3,9,3
2022-05-26,2022-07-13,DEN,SFO,205.6,true,9,954.0,false,48,3,7,4
2022-06-25,2022-08-09,LAX,CLT,340.7,false,9,2342.0,false,45,2,8,6
2022-08-21,2022-08-22,ORD,LGA,205.6,false,7,815.0,true,1,1,8,0
2022-09-21,2022-10-05,ORD,LAX,238.6,false,6,1709.0,false,14,3,10,3
2022-07-20,2022-08-16,JFK,ORD,547.2,false,9,800.0,false,27,2,8,3
2022-06-18,2022-06-23,ORD,OAK,208.59,true,0,2213.0,false,5,4,6,6
2022-08-20,2022-09-11,DTW,JFK,122.6,false,9,938.0,true,22,0,9,6
2022-06-09,2022-06-23,PHL,DFW,257.6,false,6,1562.0,false,14,4,6,4
2022-08-21,2022-10-06,LGA,OAK,351.71,false,9,2559.0,true,46,4,10,0
2022-10-05,2022-11-07,SFO,CLT,471.6,false,7,3120.0,false,33,1,11,3
2022-05-27,2022-06-01,BOS,CLT,167.6,false,7,733.0,false,5,3,6,5
2022-07-11,2022-08-27,CLT,EWR,157.1,true,7,545.0,false,47,6,8,1
2022-05-05,2022-05-12,BOS,DEN,396.1,false,3,2074.0,false,7,4,5,4
2022-09-29,2022-10-22,DTW,MIA,157.6,false,7,1589.0,true,23,6,10,4
2022-09-24,2022-10-22,ATL,OAK,333.7,false,9,2412.0,true,28,6,10,6
2022-08-04,2022-08-11,DEN,PHL,478.1,false,4,1795.0,false,7,4,8,4
2022-06-30,2022-08-04,EWR,OAK,626.1,false,9,3140.0,false,35,4,8,4
2022-07-01,2022-07-20,ORD,ATL,211.6,false,1,1135.0,false,19,3,7,5
2022-09-17,2022-10-10,EWR,DFW,728.6,false,9,1480.0,false,23,1,10,6
2022-06-11,2022-07-13,LGA,DEN,507.2,false,4,1702.0,false,32,3,7,6
2022-07-21,2022-09-15,MIA,EWR,133.6,true,7,1104.0,false,56,4,9,4
2022-05-28,2022-06-01,IAD,LGA,318.7,false,2,1447.0,false,4,3,6,6
2022-06-30,2022-07-21,OAK,ATL,817.2,false,5,2850.0,false,21,4,7,4
2022-06-19,2022-06-30,JFK,CLT,347.2,false,1,913.0,false,11,4,6,0
2022-07-09,2022-09-07,ORD,EWR,97.6,false,9,815.0,true,60,3,9,6
2022-07-05,2022-09-02,MIA,ORD,497.6,false,9,1517.0,false,59,5,9,2
2022-08-02,2022-09-15,EWR,ORD,81.58,false,0,720.0,false,44,4,9,2
2022-08-10,2022-09-10,CLT,BOS,196.1,false,7,1175.0,false,31,6,9,3
2022-05-21,2022-07-20,BOS,DEN,394.21,false,7,1765.0,false,60,3,7,6
2022-07-08,2022-08-29,ATL,EWR,153.58,false,0,762.0,false,52,1,8,5
2022-09-10,2022-09-27,DFW,ORD,181.6,false,7,822.0,true,17,2,9,6
2022-08-12,2022-08-15,ATL,PHL,172.59,true,0,677.0,false,3,1,8,5
2022-08-12,2022-09-30,DEN,BOS,264.6,true,3,1763.0,false,49,5,9,5
2022-05-26,2022-06-01,LGA,DFW,188.6,true,9,1380.0,true,6,3,6,4
2022-09-02,2022-10-18,DFW,ORD,82.58,false,0,1153.0,false,46,2,10,5
2022-06-30,2022-07-18,LGA,DFW,280.6,true,7,1380.0,false,18,1,7,4
2022-07-08,2022-07-29,ORD,LAX,208.59,true,0,1810.0,false,21,5,7,5
2022-05-09,2022-06-01,ATL,BOS,302.6,false,3,947.0,false,23,3,6,1
2022-07-08,2022-08-04,MIA,CLT,308.6,true,7,652.0,false,27,4,8,5
2022-08-03,2022-09-10,DFW,LAX,163.6,true,9,1238.0,true,38,6,9,3
2022-09-10,2022-10-24,DFW,BOS,404.6,true,7,1556.0,false,44,1,10,6
2022-06-19,2022-07-02,CLT,DTW,225.08,false,0,832.0,false,13,6,7,0
2022-04-23,2022-06-02,LAX,LGA,447.6,false,7,2465.0,false,40,4,6,6
2022-04-17,2022-05-02,DEN,EWR,246.1,false,1,1891.0,false,15,1,5,0
2022-08-17,2022-09-03,IAD,PHL,166.2,false,7,1331.0,true,17,6,9,3
2022-05-25,2022-05-29,LAX,DFW,253.78,false,0,1456.0,false,4,0,5,3
2022-09-21,2022-10-12,OAK,LGA,611.7,false,6,3211.0,false,21,3,10,3
2022-07-18,2022-08-30,LGA,IAD,164.0,false,3,594.0,false,43,2,8,1
2022-07-15,2022-08-13,DTW,DFW,341.61,false,7,1865.0,false,29,6,8,5
2022-08-14,2022-09-19,MIA,LAX,561.61,false,2,3218.0,false,36,1,9,0
2022-09-26,2022-09-29,DEN,DTW,308.6,true,9,1142.0,false,3,4,9,1
2022-10-02,2022-11-11,DTW,CLT,318.6,false,9,832.0,false,40,5,11,0
2022-07-07,2022-07-14,SFO,ATL,431.6,false,2,2236.0,false,7,4,7,4
